station,date,co,no2,o3,pm10,pm25,humidity,so2,year,month,day,day_of_week,,AQI_PM25,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,FINAL_AQI
NACHARAM,5/14/2023,0.512916667,8.000416667,15.49666667,96.94166667,45.05583333,37.05458333,7.147916667,2023,5,14,Sunday,,74.74951149,96.94166667,10.00052083,8.934895833,25.64583333,15.49666667,96.94166667
NACHARAM,5/15/2023,0.831666667,7.019166667,17.31958333,93.78666667,38.26583333,34.23791667,9.115,2023,5,15,Monday,,63.27675287,93.78666667,8.773958333,11.39375,41.58333333,17.31958333,93.78666667
NACHARAM,5/16/2023,0.834,6.918,15.3868,93.266,40.5828,34.3312,8.4836,2023,5,16,Tuesday,,67.19162759,93.266,8.6475,10.6045,41.7,15.3868,93.266
NACHARAM,5/17/2023,0.83,7.864782609,17.53434783,83.99,44.11782609,31.84695652,9.424347826,2023,5,17,Wednesday,,73.1646027,83.99,9.830978261,11.78043478,41.5,17.53434783,83.99
NACHARAM,5/18/2023,0.83,7.85375,17.55125,83.31625,40.09583333,37.48375,9.440833333,2023,5,18,Thursday,,66.36882184,83.31625,9.8171875,11.80104167,41.5,17.55125,83.31625
NACHARAM,5/19/2023,0.852916667,7.65125,18.13791667,87.06916667,48.95625,41.87541667,10.04375,2023,5,19,Friday,,81.33987069,87.06916667,9.5640625,12.5546875,42.64583333,18.13791667,87.06916667
NACHARAM,5/20/2023,0.829166667,8.22125,16.11083333,86.90916667,49.76,51.88208333,9.455416667,2023,5,20,Saturday,,82.69793103,86.90916667,10.2765625,11.81927083,41.45833333,16.11083333,86.90916667
NACHARAM,5/21/2023,0.795833333,8.769166667,14.62458333,85.11041667,50.13541667,50.50458333,8.998333333,2023,5,21,Sunday,,83.33225575,85.11041667,10.96145833,11.24791667,39.79166667,14.62458333,85.11041667
NACHARAM,5/22/2023,0.720526316,8.037631579,18.52026316,90.50657895,37.5,55.43184211,8.608421053,2023,5,22,Monday,,61.98275862,90.50657895,10.04703947,10.76052632,36.02631579,18.52026316,90.50657895
NACHARAM,5/23/2023,0.74,8.83,22.09,81.41,41.54,59.46,13,2023,5,23,Tuesday,,68.80896552,81.41,11.0375,16.25,37,22.09,81.41
NACHARAM,5/24/2023,0.575217391,6.88173913,28.75608696,77.89869565,39.11347826,50.30173913,9.696086957,2023,5,24,Wednesday,,64.70898051,77.89869565,8.602173913,12.1201087,28.76086957,28.75608696,77.89869565
NACHARAM,5/25/2023,0.406363636,7.032727273,26.22772727,83.35090909,28.23272727,47.62909091,4.934090909,2023,5,25,Thursday,,47.05454545,83.35090909,8.790909091,6.167613636,20.31818182,26.22772727,83.35090909
NACHARAM,5/26/2023,0.367916667,6.365833333,19.79666667,85.59083333,33.26833333,40.11791667,6.33375,2023,5,26,Friday,,54.83270115,85.59083333,7.957291667,7.9171875,18.39583333,19.79666667,85.59083333
NACHARAM,5/27/2023,0.3595,6.6645,22.149,88.2255,37.321,38.6275,9.1065,2023,5,27,Saturday,,61.68031034,88.2255,8.330625,11.383125,17.975,22.149,88.2255
NACHARAM,5/28/2023,0.839166667,5.829166667,28.9825,89.93166667,44.38583333,33.8,7.3,2023,5,28,Sunday,,73.61744253,89.93166667,7.286458333,9.125,41.95833333,28.9825,89.93166667
NACHARAM,5/29/2023,0.810416667,6.729583333,13.18875,92.8975,43.85458333,50.07083333,5.16375,2023,5,29,Monday,,72.71981322,92.8975,8.411979167,6.4546875,40.52083333,13.18875,92.8975
NACHARAM,5/30/2023,0.734166667,5.910833333,12.45333333,98.11958333,45.9625,66.45375,6.559166667,2023,5,30,Tuesday,,76.28146552,98.11958333,7.388541667,8.198958333,36.70833333,12.45333333,98.11958333
NACHARAM,5/31/2023,0.470833333,6.988333333,16.6075,95.78375,51.93916667,60.65583333,7.184583333,2023,5,31,Wednesday,,86.37997126,95.78375,8.735416667,8.980729167,23.54166667,16.6075,95.78375
SYMPHONY,05-01-2023,0.786086957,7.120869565,13.49,73.17434783,49.81956522,61.57521739,9.066521739,2023,5,1,Monday,,82.79857571,73.17434783,8.901086957,11.33315217,39.30434783,13.49,82.79857571
SYMPHONY,05-02-2023,0.60125,6.469166667,12.85791667,72.85875,49.62,56.52208333,7.206666667,2023,5,2,Tuesday,,82.46137931,72.85875,8.086458333,9.008333333,30.0625,12.85791667,82.46137931
SYMPHONY,05-03-2023,0.539166667,5.754166667,12.5275,73.14,49.7975,53.90083333,6.259166667,2023,5,3,Wednesday,,82.7612931,73.14,7.192708333,7.823958333,26.95833333,12.5275,82.7612931
SYMPHONY,05-04-2023,0.53,5.516666667,13.67,80.01111111,54.12833333,54.22333333,6.163888889,2023,5,4,Thursday,,90.07890805,80.01111111,6.895833333,7.704861111,26.5,13.67,90.07890805
SYMPHONY,05-05-2023,0.678666667,6.276666667,16.61733333,85.03933333,56.79133333,46.99066667,6.796666667,2023,5,5,Friday,,94.57845977,85.03933333,7.845833333,8.495833333,33.93333333,16.61733333,94.57845977
SYMPHONY,05-06-2023,0.738333333,6.76625,15.78166667,64.52625,44.37291667,51.86916667,8.002916667,2023,5,6,Saturday,,73.59561782,64.52625,8.4578125,10.00364583,36.91666667,15.78166667,73.59561782
SYMPHONY,05-07-2023,0.86,9.63,12.65,70.75,48.29,52.62,10.6,2023,5,7,Sunday,,80.21413793,70.75,12.0375,13.25,43,12.65,80.21413793
SYMPHONY,05-08-2023,0.763333333,6.145,18.825,65.1825,44.78416667,35.51666667,8.531666667,2023,5,8,Monday,,74.29048851,65.1825,7.68125,10.66458333,38.16666667,18.825,74.29048851
SYMPHONY,05-09-2023,0.71875,7.090416667,14.0575,53.11041667,37.17833333,48.3925,7.628333333,2023,5,9,Tuesday,,61.43925287,53.11041667,8.863020833,9.535416667,35.9375,14.0575,61.43925287
SYMPHONY,05-10-2023,0.621666667,5.900416667,15.66208333,51.8875,36.41,48.66583333,5.980416667,2023,5,10,Wednesday,,60.14103448,51.8875,7.375520833,7.475520833,31.08333333,15.66208333,60.14103448
SYMPHONY,05-11-2023,0.76,8.65,8.92,51.52,36.17,55.55,10.88,2023,5,11,Thursday,,59.73551724,51.52,10.8125,13.6,38,8.92,59.73551724
SYMPHONY,05-12-2023,0.729130435,6.408695652,14.34086957,59.07652174,40.93826087,36.20652174,9.373913043,2023,5,12,Friday,,67.79223388,59.07652174,8.010869565,11.7173913,36.45652174,14.34086957,67.79223388
SYMPHONY,5/13/2023,0.790833333,6.05,15.24458333,52.41458333,36.74,32.30541667,8.40875,2023,5,13,Saturday,,60.69862069,52.41458333,7.5625,10.5109375,39.54166667,15.24458333,60.69862069
SYMPHONY,5/14/2023,0.779444444,8.065,14.94277778,51.07777778,35.89944444,28.46,9.57,2023,5,14,Sunday,,59.27837165,51.07777778,10.08125,11.9625,38.97222222,14.94277778,59.27837165
SYMPHONY,5/15/2023,0.6675,7.893125,14.444375,76.33375,47.753125,33.53875,9.80125,2023,5,15,Monday,,79.30700431,76.33375,9.86640625,12.2515625,33.375,14.444375,79.30700431
SYMPHONY,5/16/2023,0.802916667,7.354166667,15.30708333,52.05,36.51041667,25.45083333,8.465833333,2023,5,16,Tuesday,,60.31070402,52.05,9.192708333,10.58229167,40.14583333,15.30708333,60.31070402
SYMPHONY,5/17/2023,0.680416667,7.279583333,12.93875,50.72041667,35.67375,26.6,9.142083333,2023,5,17,Wednesday,,58.89702586,50.72041667,9.099479167,11.42760417,34.02083333,12.93875,58.89702586
SYMPHONY,5/18/2023,0.7075,6.9625,14.365,51.97291667,36.46375,24.20333333,8.625833333,2023,5,18,Thursday,,60.23185345,51.97291667,8.703125,10.78229167,35.375,14.365,60.23185345
SYMPHONY,5/19/2023,0.728333333,7.442631579,13.08789474,70.61833333,45.32166667,31.72473684,10.62578947,2023,5,19,Friday,,75.19867816,70.61833333,9.303289474,13.28223684,36.41666667,13.08789474,75.19867816
SYMPHONY,5/20/2023,0.749583333,7.119583333,13.01916667,77.28458333,52.20916667,30.65166667,8.450416667,2023,5,20,Saturday,,86.83617816,77.28458333,8.899479167,10.56302083,37.47916667,13.01916667,86.83617816
SYMPHONY,5/21/2023,0.889,8.742,8.615,67.797,46.23,25.835,8.641,2023,5,21,Sunday,,76.73344828,67.797,10.9275,10.80125,44.45,8.615,76.73344828
SYMPHONY,5/22/2023,0.767,7.107,15.661,89.684,66.169,37.02,6.883,2023,5,22,Monday,,118.6458966,89.684,8.88375,8.60375,38.35,15.661,118.6458966
SYMPHONY,5/23/2023,0.75,6.984583333,19.38708333,75.1125,50.84125,41.64791667,8.430833333,2023,5,23,Tuesday,,84.52487069,75.1125,8.730729167,10.53854167,37.5,19.38708333,84.52487069
SYMPHONY,5/24/2023,0.715416667,7.41,15.40833333,68.48125,46.66333333,38.235,8.411666667,2023,5,24,Wednesday,,77.46563218,68.48125,9.2625,10.51458333,35.77083333,15.40833333,77.46563218
SYMPHONY,5/25/2023,0.804583333,7.375833333,19.50333333,68.68958333,46.79583333,36.8125,9.284583333,2023,5,25,Thursday,,77.68951149,68.68958333,9.219791667,11.60572917,40.22916667,19.50333333,77.68951149
SYMPHONY,5/26/2023,0.765,7.552083333,12.60416667,66.45333333,45.38625,30.62166667,8.179583333,2023,5,26,Friday,,75.30780172,66.45333333,9.440104167,10.22447917,38.25,12.60416667,75.30780172
SYMPHONY,5/27/2023,0.795217391,6.80826087,18.58652174,66.7873913,45.59608696,30.75869565,7.31826087,2023,5,27,Saturday,,75.66235382,66.7873913,8.510326087,9.147826087,39.76086957,18.58652174,75.66235382
SYMPHONY,5/29/2023,0.758571429,5.687142857,33.10571429,100.3142857,66.72,18.25428571,5.762857143,2023,5,29,Monday,,120.5268966,100.5443912,7.108928571,7.203571429,37.92857143,33.10571429,120.5268966
SYMPHONY,5/30/2023,0.483076923,7.876923077,69.15615385,93.96583333,62.72166667,34.36769231,8.185384615,2023,5,30,Tuesday,,106.8774138,93.96583333,9.846153846,10.23173077,24.15384615,69.15615385,106.8774138
SYMPHONY,5/31/2023,0.636666667,7.009583333,57.04958333,82.00583333,55.18583333,37.26375,8.960416667,2023,5,31,Wednesday,,91.86571839,82.00583333,8.761979167,11.20052083,31.83333333,57.04958333,91.86571839
Sanathnagar,05-01-2023,0.658375008,20.41209996,11.1965,,27.83333333,76.73958333,3.867775,2023,5,1,Monday,,46.38888889,0,25.51512495,4.83471875,32.91875042,11.1965,46.38888889
Sanathnagar,05-02-2023,0.683660425,15.13634996,11.05766667,,20.875,68.49958333,2.937675,2023,5,2,Tuesday,,34.79166667,0,18.92043745,3.67209375,34.18302125,11.05766667,34.79166667
Sanathnagar,05-03-2023,0.674595838,12.46988338,11.35166667,,22.54166667,67.11666667,2.4235,2023,5,3,Wednesday,,37.56944444,0,15.58735422,3.029375,33.72979188,11.35166667,37.56944444
Sanathnagar,05-04-2023,0.665054171,15.69565,11.22916667,,20.45833333,65.32708333,3.042475,2023,5,4,Thursday,,34.09722222,0,19.6195625,3.80309375,33.25270854,11.22916667,34.09722222
Sanathnagar,05-05-2023,0.653795005,15.28064,11.4366,,23.55,67.543,2.99596995,2023,5,5,Friday,,39.25,0,19.1008,3.744962438,32.68975025,11.4366,39.25
Sanathnagar,05-06-2023,0.761043333,17.43888013,11.3026666,,38.93333333,55.862,3.376306667,2023,5,6,Saturday,,64.4045977,0,21.79860017,4.220383333,38.05216667,11.3026666,64.4045977
Sanathnagar,05-07-2023,0.745204171,13.83053333,11.62116667,,31.875,57.96583333,2.745541667,2023,5,7,Sunday,,52.47844828,0,17.28816667,3.431927083,37.26020854,11.62116667,52.47844828
Sanathnagar,05-08-2023,0.714670842,12.94145004,11.42516667,,34.375,53.80041667,2.837241667,2023,5,8,Monday,,56.70258621,0,16.17681255,3.546552083,35.73354208,11.42516667,56.70258621
Sanathnagar,05-09-2023,0.728983338,12.62576667,11.69466667,,34.5,55.05416667,2.457341675,2023,5,9,Tuesday,,56.9137931,0,15.78220833,3.071677094,36.44916688,11.69466667,56.9137931
Sanathnagar,05-10-2023,0.873539583,11.63798333,11.62116667,,51.5,53.41958333,2.2532,2023,5,10,Wednesday,,85.63793103,0,14.54747917,2.8165,43.67697917,11.62116667,85.63793103
Sanathnagar,05-11-2023,1.461238095,13.20834286,11.816,,66.23809524,50.33714286,2.543895238,2023,5,11,Thursday,,118.8817734,0,16.51042857,3.179869048,73.60066667,11.816,118.8817734
Sanathnagar,05-12-2023,0.774510714,22.09940014,11.69,,57.14285714,36.39142857,4.319257143,2023,5,12,Friday,,95.17241379,0,27.62425018,5.399071429,38.72553571,11.69,95.17241379
Sanathnagar,5/13/2023,1.3654125,16.72416667,11.8825,,59.29166667,41.4375,3.380891667,2023,5,13,Saturday,,98.80316092,0,20.90520833,4.226114583,68.9052125,11.8825,98.80316092
Sanathnagar,5/14/2023,1.17219375,20.07213333,11.81716667,,43.16666667,39.68083333,3.88415,2023,5,14,Sunday,,71.55747126,0,25.09016667,4.8551875,59.43749375,11.81716667,71.55747126
Sanathnagar,5/15/2023,0.726597917,10.96118333,11.79266667,,32.04166667,38.56083333,2.268483333,2023,5,15,Monday,,52.76005747,0,13.70147917,2.835604167,36.32989583,11.79266667,52.76005747
Sanathnagar,5/16/2023,0.7871875,14.94599996,11.79266667,,34.5,37.18375,2.892916667,2023,5,16,Tuesday,,56.9137931,0,18.68249995,3.616145833,39.359375,11.79266667,56.9137931
Sanathnagar,5/17/2023,0.686522917,18.189,11.8335,,32.34782609,37.83625,3.4977,2023,5,17,Wednesday,,53.27736132,0,22.73625,4.372125,34.32614583,11.8335,53.27736132
Sanathnagar,5/18/2023,0.957506254,16.36383333,11.4905,,39.75,37.45458333,3.194216667,2023,5,18,Thursday,,65.78448276,0,20.45479167,3.992770833,47.87531271,11.4905,65.78448276
Sanathnagar,5/19/2023,0.901687504,20.3792,12.33166667,,56.625,41.1575,3.975850042,2023,5,19,Friday,,94.29741379,0,25.474,4.969812552,45.08437521,12.33166667,94.29741379
Sanathnagar,5/20/2023,0.827262504,16.3231,11.84166667,,42.41666667,46.94208333,3.398358292,2023,5,20,Saturday,,70.29022989,0,20.403875,4.247947865,41.36312521,11.84166667,70.29022989
Sanathnagar,5/21/2023,0.756972244,12.23984439,12.11933333,,35.88888889,45.56888889,3.359422222,2023,5,21,Sunday,,59.2605364,0,15.29980549,4.199277778,37.84861222,12.11933333,59.2605364
Sanathnagar,5/22/2023,0.786233333,22.73672,11.94293333,,38.53333333,44.35133333,4.398106667,2023,5,22,Monday,,63.72873563,0,28.4209,5.497633333,39.31166667,11.94293333,63.72873563
Sanathnagar,5/23/2023,1.1478625,18.27986667,11.97233333,,50.83333333,51.81291667,3.580666667,2023,5,23,Tuesday,,84.51149425,0,22.84983333,4.475833333,58.2452625,11.97233333,84.51149425
Sanathnagar,5/24/2023,0.841575,16.60203478,12.152,,41.79166667,44.88625,3.149458333,2023,5,24,Wednesday,,69.2341954,0,20.75254348,3.936822917,42.07875,12.152,69.2341954
Sanathnagar,5/25/2023,0.782893754,10.95256663,12.24183333,,38.125,46.51875,2.768466667,2023,5,25,Thursday,,63.0387931,0,13.69070828,3.460583333,39.14468771,12.24183333,63.0387931
Sanathnagar,5/26/2023,0.7184875,14.9836,12.38066667,,32.25,42.4075,2.900558333,2023,5,26,Friday,,53.11206897,0,18.7295,3.625697917,35.924375,12.38066667,53.11206897
Sanathnagar,5/27/2023,0.738047917,14.01069996,12.5195,,35.83333333,42.41125,2.717158333,2023,5,27,Saturday,,59.16666667,0,17.51337495,3.396447917,36.90239583,12.5195,59.16666667
Sanathnagar,5/28/2023,0.91456875,15.85623333,11.93966667,,39.54166667,41.75666667,3.066491667,2023,5,28,Sunday,,65.43247126,0,19.82029167,3.833114583,45.7284375,11.93966667,65.43247126
Sanathnagar,5/29/2023,0.9074125,16.7555,12.4215,,52.79166667,45.2725,3.260808333,2023,5,29,Monday,,87.8204023,0,20.944375,4.076010417,45.370625,12.4215,87.8204023
Sanathnagar,5/30/2023,0.90598125,11.88003329,11.8335,,37.04166667,51.85333333,2.791391667,2023,5,30,Tuesday,,61.20833333,0,14.85004161,3.489239583,45.2990625,11.8335,61.20833333
Sanathnagar,5/31/2023,0.840620833,26.4187,12.397,,42,51.17875,5.119916667,2023,5,31,Wednesday,,69.5862069,0,33.023375,6.399895833,42.03104167,12.397,69.5862069
Zoo Park,05-01-2023,0.878215,19.95996,13.75136,35.4,14.5,86.72,5.82426,2023,5,1,Monday,,24.16666667,35.4,24.94995,7.280325,43.91075,13.75136,43.91075
Zoo Park,05-04-2023,0.949205,15.68484,11.32684,153.2,42.4,57.35,4.86272,2023,5,4,Thursday,,70.26206897,135.6832215,19.60605,6.0784,47.46025,11.32684,135.6832215
Zoo Park,05-05-2023,0.668141337,10.9888505,15.11879458,80.41666667,24.375,69.403,5.189575917,2023,5,5,Friday,,40.625,80.41666667,13.73606313,6.486969896,33.40706688,15.11879458,80.41666667
Zoo Park,05-06-2023,0.920728348,15.37777909,16.58498348,122.7391304,40.95652174,69.02447826,6.474179478,2023,5,6,Saturday,,67.82308846,115.4441202,19.22222386,8.092724348,46.03641739,16.58498348,115.4441202
Zoo Park,05-07-2023,0.8244,12.87956658,20.25333333,117.75,38.375,64.58333333,5.003108333,2023,5,7,Sunday,,63.4612069,112.1291946,16.09945823,6.253885417,41.22,20.25333333,112.1291946
Zoo Park,05-08-2023,0.822968754,12.09623333,23.99285,96.125,40.25,61.37083333,4.679975,2023,5,8,Monday,,66.62931034,96.125,15.12029167,5.84996875,41.14843771,23.99285,96.125
Zoo Park,05-09-2023,0.768581254,11.30271667,25.54043333,90.33333333,42.33333333,68.45416667,4.8339,2023,5,9,Tuesday,,70.14942529,90.33333333,14.12839583,6.042375,38.42906271,25.54043333,90.33333333
Zoo Park,05-10-2023,0.77716875,12.27091675,19.78783333,141.0833333,61,76.1375,5.582783375,2023,5,10,Wednesday,,101,127.6325503,15.33864594,6.978479219,38.8584375,19.78783333,127.6325503
Zoo Park,05-11-2023,1.007122917,18.85326667,21.46526667,199.625,102.8333333,73.55,5.368816708,2023,5,11,Thursday,,241.3965517,166.5293624,23.56658333,6.711020885,51.34902292,21.46526667,241.3965517
Zoo Park,05-12-2023,0.706083333,15.0823,26.14885,171,93.375,62.88333333,5.895,2023,5,12,Friday,,209.1077586,147.5100671,18.852875,7.36875,35.30416667,26.14885,209.1077586
Zoo Park,5/13/2023,0.957983333,17.8741,25.0978,189.0833333,97.125,54.58333333,5.833866625,2023,5,13,Saturday,,221.9094828,159.5251678,22.342625,7.292333281,47.89916667,25.0978,221.9094828
Zoo Park,5/14/2023,0.793866667,14.04595,27.05861667,118.2916667,49.95833333,51.74166667,4.802241667,2023,5,14,Sunday,,83.03304598,112.489094,17.5574375,6.002802083,39.69333333,27.05861667,112.489094
Zoo Park,5/15/2023,0.765718754,11.72258329,29.26606667,126.3333333,47.79166667,47.59583333,5.018391667,2023,5,15,Monday,,79.37212644,117.8322148,14.65322911,6.272989583,38.28593771,29.26606667,117.8322148
Zoo Park,5/16/2023,0.814381254,13.30021667,26.54085,98.54166667,37.625,48.10416667,5.682125,2023,5,16,Tuesday,,62.19396552,98.54166667,16.62527083,7.10265625,40.71906271,26.54085,98.54166667
Zoo Park,5/17/2023,0.79005,13.00803325,29.57721667,120.5,43.58333333,48.04166667,4.752025,2023,5,17,Wednesday,,72.26149425,113.9563758,16.26004156,5.94003125,39.5025,29.57721667,113.9563758
Zoo Park,5/18/2023,1.230397917,19.2465,29.77321667,185.5416667,66.08333333,47.23333333,5.296766708,2023,5,18,Thursday,,118.3534483,157.1719799,24.058125,6.620958385,62.28949792,29.77321667,157.1719799
Zoo Park,5/19/2023,1.332016667,19.03265004,32.76221667,153.75,64.75,51.2,5.309866667,2023,5,19,Friday,,113.8017241,136.0486577,23.79081255,6.637333333,67.26881667,32.76221667,136.0486577
Zoo Park,5/20/2023,0.917908333,17.36963333,39.46705,133.75,50.83333333,52.6875,4.992191667,2023,5,20,Saturday,,84.51149425,122.7600671,21.71204167,6.240239583,45.89541667,39.46705,122.7600671
Zoo Park,5/21/2023,0.925032604,17.5017425,38.91784167,130.25,50.83333333,51.38529167,4.839085417,2023,5,21,Sunday,,84.51149425,120.4345638,21.87717813,6.048856771,46.25163021,38.91784167,120.4345638
Zoo Park,5/22/2023,0.706368457,11.69542679,34.61066,80,33.42857143,69.063,4.379610714,2023,5,22,Monday,,55.10344828,80,14.61928348,5.474513393,35.31842286,34.61066,80
